Customer_ID,Account_Balance,Age,Gender,Marital_Status,Number_of_Dependents,Account_Type,Loan_Amount,Loan_Term_Months,Credit_Score,Annual_Income,Employment_Status,Education_Level,Home_Ownership,Monthly_Expenses,Transaction_Count,Last_Transaction_Date,Branch_Code,Account_Open_Date,Is_Active,Interest_Rate,Overdraft_Limit,Credit_Limit
744927,-3020.7665954304825,67,Male,Widowed,0,Fixed Deposit,19009.4295504858,156,422.6974839909362,102691.72746655722,Employed,Associate,Rent,4238.590837385412,58,2022-01-02,216,2002-01-02,False,8.743020310060299,3748.326980786329,30141.78269857603
266587,-5223.18393204964,62,Female,Widowed,4,Current,28359.224242204684,122,600.1177657327491,34709.078677116355,Unemployed,Associate,Mortgage,5717.756020120904,65,2022-01-03,344,2002-01-03,False,14.010213996555859,2337.7945249726017,38371.96507780664
508632,655.8082343024996,28,Male,Widowed,2,Current,2842.564241752857,178,676.1863214533278,168741.24491264226,Employed,Bachelor,Rent,6312.598775046252,11,2022-01-04,178,2002-01-04,True,10.646491443566305,4491.119776746156,41147.82547695374
566032,-270.9073365444478,46,Male,Widowed,1,Fixed Deposit,2540.7767929534893,200,404.62536195107566,80375.42739230824,Employed,High School,Own,7819.350520440837,15,2022-01-05,840,2002-01-05,True,13.970039109091761,4629.763458429473,33716.34927387131
831870,-2889.8775084949593,73,Male,Single,3,Savings,12914.517588042154,60,586.4871804853735,81212.6778785413,Employed,High School,Mortgage,8020.996241447865,97,2022-01-06,585,2002-01-06,True,5.4495679810467195,2465.4601900261164,35499.93323133491
477925,-7225.94236413271,53,Female,Divorced,3,Savings,34640.23129704885,118,557.9828594145654,100061.22141179962,Self-Employed,Associate,Own,5427.680201664898,57,2022-01-07,122,2002-01-07,True,2.267472617168201,1583.2572591594223,31981.88878222893
536962,-7743.905103448818,42,Female,Single,1,Fixed Deposit,42681.31351610058,104,339.0705817718377,94384.2655014928,Unemployed,High School,Rent,1219.3946655056825,96,2022-01-08,296,2002-01-08,False,12.231384708573383,3414.521229950696,32819.3004242686
274847,-4772.754625644762,38,Male,Single,3,Current,28179.701059002495,135,750.0692997214167,199023.01488127108,Unemployed,Doctorate,Own,5798.943809403105,25,2022-01-09,460,2002-01-09,True,12.262562534472712,4795.629502192321,46494.031832642126
464211,-5945.655112113776,78,Male,Divorced,4,Fixed Deposit,26840.570609326445,328,484.625320353563,113622.41303147748,Retired,High School,Rent,5037.012698658719,39,2022-01-10,799,2002-01-10,True,9.663575124992402,3301.009068078236,10101.185219898407
615255,-3957.157422925356,74,Female,Single,3,Current,20414.321922677565,151,616.0202086535337,26758.32372007543,Retired,Master,Mortgage,2546.1727690201424,33,2022-01-11,526,2002-01-11,True,9.11398284426565,4794.000972834814,14461.77175548719
623966,-1515.0932525919286,53,Female,Widowed,0,Savings,8499.098819922048,325,583.1313292132239,125306.69489961669,Self-Employed,High School,Mortgage,596.547283902997,29,2022-01-12,316,2002-01-12,True,13.808714389467978,2047.1358423767656,5569.668892118133
374371,-1438.7034396408571,27,Female,Widowed,2,Current,6358.528015666083,22,582.2932775137433,38801.01564527719,Employed,Doctorate,Mortgage,3501.676754716829,58,2022-01-13,858,2002-01-13,False,3.4709785383014333,4617.855818599438,42028.898685249325
506247,-8197.097576768061,54,Female,Divorced,4,Savings,38153.64818043782,182,358.9723168146681,15878.152498954976,Retired,Associate,Own,2965.139059646251,98,2022-01-14,765,2002-01-14,True,9.631531599190739,1006.5507458746731,22989.010857764584
339891,-9382.148103589892,26,Male,Divorced,1,Fixed Deposit,46411.42578918049,47,532.915105087133,194441.00919867714,Unemployed,High School,Own,5087.647074327815,72,2022-01-15,806,2002-01-15,True,1.6967885515109495,2114.7548852195696,45448.12346682869
919432,-4838.454173977558,41,Male,Divorced,2,Current,23185.019211120518,141,548.8017175636136,156972.38939156715,Retired,Master,Own,7735.214907884513,11,2022-01-16,727,2002-01-16,True,2.9721091146068077,2725.120555207449,21172.109949072244
937685,-6972.162759601078,52,Male,Widowed,4,Savings,33142.56010642409,354,703.5035622004466,196220.7085586157,Employed,Doctorate,Rent,4670.8801052966965,13,2022-01-17,295,2002-01-17,True,7.121812878206193,3438.9965221353136,22688.093745994
735136,-8423.116833296981,66,Female,Divorced,2,Current,45765.65371860659,72,762.0103575563842,100796.90512422606,Self-Employed,Bachelor,Mortgage,9539.899990334847,69,2022-01-18,666,2002-01-18,True,12.496903171437822,1823.6266022692691,22969.46856309157
429708,-583.2522462393406,52,Female,Single,3,Savings,4960.624830240155,345,599.74025295501,111128.93091830546,Employed,Associate,Own,2602.4765220516056,83,2022-01-19,786,2002-01-19,False,11.26385767050083,4659.076851951779,31012.161516869284
745209,-7804.318116188869,65,Male,Single,1,Savings,38638.83192939198,60,347.73062473574475,41984.02162463474,Retired,Associate,Rent,2599.044394897449,21,2022-01-20,542,2002-01-20,True,14.636901474643922,4565.732941373719,38540.08173132725
982401,-7057.34380194481,53,Female,Married,1,Fixed Deposit,31032.43577659097,197,430.2672088281005,56912.41106684126,Self-Employed,Associate,Own,6242.2708469682575,3,2022-01-21,558,2002-01-21,True,1.627881078578589,4097.014758345031,18213.321529743716
484758,-5943.237400153415,35,Male,Married,0,Fixed Deposit,30132.540352078136,232,390.7137147690021,169324.35083153736,Self-Employed,Doctorate,Rent,9014.49464096485,26,2022-01-22,558,2002-01-22,True,6.338931063567289,1014.6313624627948,31878.10721769367
249385,-2552.0557804796517,66,Female,Divorced,3,Current,14980.751209837705,17,368.5382847540186,77675.27295234289,Employed,High School,Mortgage,6882.646889119633,33,2022-01-23,583,2002-01-23,True,3.2230712220522526,852.3092801222815,10994.404401089801
345398,-6965.535910398756,56,Male,Married,0,Savings,34352.721061495,311,501.24461423979415,167094.8450213196,Retired,High School,Own,6899.943180776268,94,2022-01-24,243,2002-01-24,False,1.517457976693024,2741.591548037038,28148.30812057104
437330,-8309.203170608049,49,Male,Widowed,0,Fixed Deposit,39842.48886362844,186,426.1664261849101,144712.60761453604,Employed,High School,Mortgage,8159.716757197194,22,2022-01-25,413,2002-01-25,False,4.701565788122648,3944.046900631626,27782.66009234032
322832,-1110.1893426630475,41,Male,Widowed,3,Current,6086.47916471301,290,420.0667114963318,43662.475801654444,Retired,High School,Own,6852.455655978484,62,2022-01-26,974,2002-01-26,False,4.422605818621029,1054.5615181006756,44547.077416766064
550967,-5035.454493125781,40,Male,Single,4,Fixed Deposit,26909.3108335587,215,330.0812460169472,106414.809562751,Retired,Associate,Rent,7713.803171119771,5,2022-01-27,828,2002-01-27,True,6.880388058470685,3386.468601212084,44896.41596863663
414636,-1894.7530126169831,79,Female,Single,0,Current,5512.626458876778,107,309.71852463748866,138703.59108855622,Unemployed,Bachelor,Mortgage,8728.21088529199,19,2022-01-28,356,2002-01-28,False,2.961136910608305,2875.3492599603815,24873.346756679206
392508,-7902.127219578557,49,Male,Married,2,Fixed Deposit,43692.41395523341,293,356.52253345738,54657.07081272677,Self-Employed,Associate,Own,575.15172177219,9,2022-01-29,738,2002-01-29,True,7.839946109165645,3766.952388804675,2205.3738231408165
511577,-5509.456008612056,54,Male,Married,4,Fixed Deposit,25628.01777148919,146,394.7086136829982,167830.8169988146,Retired,Bachelor,Own,8913.417648744526,58,2022-01-30,573,2002-01-30,False,13.881376582399389,2459.1885177482054,42386.47558029029
692237,-8069.429015784955,29,Male,Widowed,3,Savings,40494.301618407495,44,537.0410508665117,113517.2549335855,Employed,Bachelor,Mortgage,2545.0115885146124,24,2022-01-31,784,2002-01-31,False,11.474645042376409,3619.834687490041,1030.5010576934255
206330,-2927.9388599295307,66,Male,Single,1,Savings,18720.239064477606,93,580.7861437143645,41395.98958409461,Employed,High School,Rent,9165.00202944061,39,2022-02-01,705,2002-02-01,False,12.790482612905734,1218.2390216782874,24434.428139869637
524286,-1061.1370265913058,72,Female,Married,4,Fixed Deposit,6691.372227408107,159,377.32555499535107,120767.04097127446,Unemployed,Master,Mortgage,3028.7413051694475,76,2022-02-02,598,2002-02-02,False,12.266200306501466,1465.6742295423296,1969.717724039384
203722,329.25922868669215,30,Male,Widowed,0,Savings,2554.215567092718,106,533.6308378383025,199945.62278962368,Unemployed,Doctorate,Own,4824.769923704686,61,2022-02-03,318,2002-02-03,True,6.454768710168876,4565.003287163019,18276.97342344512
777769,-1924.5577563902639,40,Male,Single,2,Fixed Deposit,14434.726228232588,181,487.96186327926,38599.083416048576,Unemployed,Master,Mortgage,9371.892013149985,48,2022-02-04,663,2002-02-04,False,10.925454508169691,1982.1878388385535,32201.469617262126
129854,-3011.576459972431,42,Female,Widowed,3,Current,12589.568168021888,222,400.88300392387583,165183.81672271033,Self-Employed,Bachelor,Mortgage,1542.5947207443933,91,2022-02-05,630,2002-02-05,False,11.559587351921966,4934.776166764478,19188.844249649956
196742,-5054.900640298329,52,Male,Widowed,1,Fixed Deposit,28237.42271398811,202,303.76241148159994,49388.71060563601,Unemployed,Master,Rent,7580.189719756634,50,2022-02-06,457,2002-02-06,True,3.879073479789299,707.9206894254195,46417.67657026596
743913,632.9791477962408,58,Male,Single,2,Fixed Deposit,1576.072484153514,18,556.859826586958,158653.78259741658,Self-Employed,Bachelor,Rent,4228.262067660255,62,2022-02-07,336,2002-02-07,False,13.043673132676826,2731.4411672880815,32397.41803879563
653943,-5129.87674061061,47,Male,Widowed,1,Current,26268.241942809083,325,677.1084620958596,149569.80539306853,Unemployed,Associate,Mortgage,728.9570972590179,53,2022-02-08,782,2002-02-08,False,7.4084635793116895,1962.442240008587,32675.749755182278
529581,-3945.455709101767,34,Male,Married,3,Current,19892.701229594157,353,424.45253377909387,67092.98326408214,Self-Employed,Associate,Rent,9421.764136640013,21,2022-02-09,374,2002-02-09,False,1.2290363531313817,4981.842666729151,19347.415252499115
576514,-6588.740417545036,66,Female,Widowed,4,Savings,29067.552360764887,45,372.49375644317365,71906.39233724546,Retired,High School,Rent,1619.3741921829862,38,2022-02-10,906,2002-02-10,True,10.007377520593906,4955.15640364079,2888.6326905167216
952588,-6299.084311296221,79,Female,Married,0,Current,35269.66764344305,62,787.8735094458291,160579.06447295463,Unemployed,Doctorate,Own,7854.346823206825,99,2022-02-11,975,2002-02-11,True,10.47468328685151,1558.5948133381946,37170.80645110584
330305,-7436.160538150487,37,Female,Divorced,3,Savings,31887.55128145203,131,451.2636248682888,97674.64725858941,Self-Employed,Associate,Rent,4150.566394697539,96,2022-02-12,771,2002-02-12,False,8.724672153475666,1702.6559585696118,36095.99179667881
221232,-9121.366012225708,65,Female,Divorced,2,Fixed Deposit,49239.89628398163,149,422.9869408859656,148855.42545524368,Retired,Doctorate,Mortgage,8200.537818953293,59,2022-02-13,851,2002-02-13,False,3.9738142118601916,3873.5249842267112,26976.12632318705
812084,-1906.5704172285323,42,Female,Divorced,4,Current,7344.134521905117,117,771.4033167854537,38116.98799950861,Unemployed,High School,Mortgage,7627.729015456211,97,2022-02-14,676,2002-02-14,True,7.751892382984914,4503.534941274309,21397.13392362685
377599,-3315.437779107793,39,Female,Widowed,1,Fixed Deposit,21771.981942024035,293,749.4089045417187,171985.97856129517,Retired,Doctorate,Own,6515.576150093131,43,2022-02-15,316,2002-02-15,True,6.6017843034371,3486.6364453471333,27377.53545042245
843106,-3844.669549918261,30,Male,Divorced,4,Savings,21529.1214638439,43,546.5905587885485,145068.09616964063,Unemployed,Associate,Own,9422.61391195767,17,2022-02-16,658,2002-02-16,False,14.645605033814961,4391.190297776135,37593.954803368884
756334,-3413.8269755083156,76,Male,Divorced,4,Current,21144.133583294573,135,569.0813737852759,182319.13367861844,Employed,Associate,Own,1439.7730670902188,69,2022-02-17,496,2002-02-17,True,12.545498086583132,784.8160492807767,35926.4861086054
899111,-6916.573579130076,36,Male,Widowed,2,Savings,33358.02040611208,181,419.7617876587121,35150.752016644765,Self-Employed,Master,Mortgage,8086.501720870267,44,2022-02-18,173,2002-02-18,False,11.666594471221007,3382.378166284671,33247.37345408132
292863,-5413.101168338691,66,Male,Single,0,Savings,24746.488997062763,23,343.0659187637566,122672.75506851355,Employed,Master,Mortgage,6872.460175181795,84,2022-02-19,775,2002-02-19,True,3.535031842002284,3650.7690012681333,45285.08610276313
127429,-5824.2774261817,53,Female,Widowed,4,Current,26112.911710741675,179,615.3875039456136,123832.91115766179,Self-Employed,Master,Rent,3489.847054114823,63,2022-02-20,809,2002-02-20,True,5.634560243897032,1356.4357837912062,30884.530487714866
380217,-3670.6013796553143,29,Male,Married,4,Current,21901.62161126485,354,354.0897068746172,77157.54070388866,Employed,Doctorate,Own,5686.735818157744,23,2022-02-21,427,2002-02-21,False,6.315965697969082,4000.8659419607247,1710.9727297068252
694495,-9332.759156903086,78,Male,Widowed,0,Savings,49589.12332041885,89,547.1010008261574,97108.62066815898,Unemployed,Associate,Rent,6623.962959465961,68,2022-02-22,507,2002-02-22,False,7.896785452206713,4749.193263656101,31285.127946127486
130365,-8654.938894301693,58,Female,Single,0,Current,46414.28676654259,45,817.2734591821559,17216.49702507216,Employed,High School,Rent,7494.578632313053,26,2022-02-23,247,2002-02-23,False,1.4231431689165994,4540.849215251296,31015.40303784369
614824,-2648.1025705512266,36,Male,Divorced,1,Savings,15732.347373536362,220,824.0589140438215,151713.40733913227,Unemployed,Bachelor,Mortgage,2277.067345346647,94,2022-02-24,185,2002-02-24,True,9.30212919304512,1602.3533806100254,4412.172011766473
867263,-723.1314739635327,29,Male,Widowed,1,Fixed Deposit,6023.899275950026,337,431.6327576010473,114371.27108660307,Self-Employed,Associate,Rent,1470.0784494073396,48,2022-02-25,620,2002-02-25,False,6.009991615609488,1957.9668708748377,21958.757961482093
604330,-8343.542098044947,26,Female,Divorced,0,Fixed Deposit,42068.353839910844,19,643.2623810251099,20970.799855143017,Unemployed,Master,Own,1469.5309667153274,47,2022-02-26,602,2002-02-26,False,8.863480035962809,2748.251160258108,32903.716835958054
960885,-9525.406416817168,24,Male,Married,3,Current,49859.92744557336,236,560.7419452593217,139343.61966249224,Employed,Master,Own,3291.7522882751646,46,2022-02-27,864,2002-02-27,True,1.1256973795938972,1212.6253292625634,35520.56035565454
206657,-3113.545317896323,45,Male,Single,0,Current,14984.140254962453,238,781.6268201723583,98688.5946739257,Retired,Doctorate,Mortgage,1964.6449634979008,29,2022-02-28,331,2002-02-28,True,5.500063945965332,4792.78923402324,44759.431636660214
107784,-3656.3226390898317,31,Female,Divorced,1,Fixed Deposit,18210.35382916743,186,449.28697535182926,16547.63929075,Self-Employed,Master,Mortgage,5588.594943264677,34,2022-03-01,987,2002-03-01,False,11.761324784181845,1227.184833698724,42227.668054784146
474673,-7674.157570965776,48,Male,Divorced,2,Savings,47110.84248351755,92,302.0363237578293,194225.46810113813,Retired,Doctorate,Mortgage,4651.879924049926,10,2022-03-02,597,2002-03-02,True,8.015141735378561,3926.4033109565116,6711.03865623569
230229,-6862.100171473395,69,Male,Divorced,2,Savings,35700.91114115295,293,389.4086632622783,190331.30718699368,Retired,High School,Own,8984.132354044345,20,2022-03-03,522,2002-03-03,False,12.044422596838935,2036.4266802691789,30830.43690523331
332273,-3786.087778412749,36,Male,Divorced,4,Savings,15134.097423091991,68,492.2375406431689,107451.45906796753,Retired,Master,Mortgage,7315.323600722493,88,2022-03-04,566,2002-03-04,True,10.785445495243412,3081.7435896346856,30227.589148635674
351428,-5867.88262414013,75,Male,Widowed,2,Current,29261.801318553797,146,473.64662137376877,27797.759934122936,Retired,Doctorate,Own,2455.215973873552,34,2022-03-05,346,2002-03-05,True,12.968888052113678,712.2822097746271,15883.647966202374
745201,-9638.432325235353,64,Male,Single,1,Savings,47239.364178530675,249,735.2496055175873,153378.03210373243,Retired,Master,Rent,934.4065985111042,13,2022-03-06,469,2002-03-06,True,1.104210239730431,1422.5533589179574,10021.179599776735
620715,-7779.767846080305,33,Female,Single,2,Current,40684.74879381604,228,674.3083663763608,103466.90902008853,Employed,Doctorate,Mortgage,7236.980706121529,87,2022-03-07,612,2002-03-07,True,4.658556885821515,2499.760572445455,10775.924290701167
243363,-7680.917617064116,70,Male,Divorced,3,Current,37220.71932956865,238,464.7559757881935,67465.02087498218,Unemployed,Associate,Mortgage,8535.361757207775,10,2022-03-08,878,2002-03-08,False,8.68322417241514,3547.3604775822632,9699.840682966045
577678,-7265.829772304889,22,Male,Single,0,Current,36981.31743048761,37,551.7590994414173,103369.45373042578,Unemployed,Doctorate,Mortgage,7159.439396222762,86,2022-03-09,204,2002-03-09,True,14.174253073130554,3999.0286679489586,40506.91994833434
912586,-2040.195333899874,52,Male,Divorced,0,Fixed Deposit,9312.00605246738,198,352.5575071770844,109264.38762703825,Retired,Bachelor,Own,6616.046480123861,45,2022-03-10,333,2002-03-10,False,10.517062521855548,635.6323299348603,8271.259482246325
882234,-7845.8089121742,29,Female,Married,1,Savings,41321.72134178285,129,793.9805446510554,116915.22281424445,Employed,High School,Rent,2868.4931504981187,78,2022-03-11,557,2002-03-11,True,7.392243007945879,1186.2059723545535,13955.206889748466
912082,-2829.8292746910884,42,Female,Married,4,Current,14167.872305951178,208,814.4836534466938,93832.50559451204,Retired,Associate,Mortgage,5198.73326164104,89,2022-03-12,356,2002-03-12,False,2.821978627107563,3784.0628241016416,11671.631821563986
605092,-8777.866189079918,69,Female,Married,0,Savings,46553.149566125714,127,838.8919444595159,125093.50759642076,Retired,High School,Rent,7387.136123994991,82,2022-03-13,574,2002-03-13,False,7.905014966604332,4158.749416154073,35929.98478804256
299813,-2361.198207423301,76,Male,Single,2,Fixed Deposit,18549.679555182258,314,777.7040569322107,184559.5950152117,Self-Employed,Associate,Mortgage,2337.0603410667286,84,2022-03-14,692,2002-03-14,True,7.175217614384927,1564.5718727860376,8761.398825214452
333420,-8986.841930600713,38,Male,Divorced,3,Savings,42954.1896535917,113,395.67848823292405,78830.93654873232,Employed,Master,Own,5027.163665884292,92,2022-03-15,734,2002-03-15,False,11.898205845641826,1533.4387115273626,2179.1826778154636
195830,-2166.229892381656,53,Male,Widowed,4,Fixed Deposit,13678.55797863117,174,325.40806576089585,147886.12801179034,Retired,Doctorate,Rent,1611.7685728206025,8,2022-03-16,271,2002-03-16,False,6.7868809669516725,896.1324776292465,19337.04567399337
398345,-6098.63050197657,70,Male,Widowed,4,Current,25969.083360820903,189,618.7782000769707,179945.98579660413,Unemployed,Master,Rent,5541.830358446562,5,2022-03-17,918,2002-03-17,False,5.463733047666663,1176.3228901865305,15949.618796398348
532695,-959.9886771271646,40,Male,Married,4,Current,5790.822126708498,291,801.9327647857108,96636.062394388,Self-Employed,High School,Mortgage,5948.604342044746,85,2022-03-18,372,2002-03-18,False,2.2560755545634925,536.0715134701077,20487.53054283179
172920,-6331.707811665442,33,Female,Married,0,Fixed Deposit,33175.885698310616,297,397.5432489128586,94256.60891256179,Retired,High School,Rent,5586.163489470918,20,2022-03-19,970,2002-03-19,False,1.651014894955135,3154.240579000525,37936.97121655542
313869,-8555.787748827472,74,Male,Single,4,Current,41885.9241207585,223,303.873603043278,124402.22721740812,Retired,Associate,Own,4959.913878819963,44,2022-03-20,858,2002-03-20,False,7.147881985313278,4567.511048402443,1605.9785358629276
561811,-7787.59727822761,56,Male,Widowed,1,Savings,36063.140424469595,65,743.0228253177344,122367.28429027274,Retired,High School,Rent,6080.812596309549,80,2022-03-21,974,2002-03-21,True,5.856067713030585,1173.0924479218047,2847.6724851403824
787094,-5073.856694545136,62,Female,Single,2,Savings,26401.296390463536,78,342.2376263577037,163251.97504199264,Employed,Doctorate,Rent,9969.59545063219,58,2022-03-22,987,2002-03-22,False,8.774538373180029,3881.4964854846958,13526.58696142458
844287,465.99110110457434,70,Female,Married,3,Fixed Deposit,2733.235990772245,43,527.5383175505167,100531.8429178756,Retired,High School,Rent,6414.096095765642,20,2022-03-23,293,2002-03-23,False,10.966998119610953,3081.4640884512346,44571.21582771148
181451,-9069.116222438139,59,Female,Divorced,2,Savings,46705.32985495749,262,673.3880354538318,199263.3604314938,Unemployed,Master,Rent,7649.393361912596,89,2022-03-24,211,2002-03-24,False,1.5600953900332417,4729.6485167592755,9284.650529290424
861177,-6633.20830851054,75,Female,Divorced,1,Current,35421.732654642416,19,430.2386720008991,21299.59808478335,Self-Employed,Doctorate,Mortgage,2325.1485615392667,71,2022-03-25,122,2002-03-25,True,7.947039535839416,4091.5513511161607,49854.859882298726
474313,-6788.000681229205,56,Female,Divorced,1,Current,37420.27979908398,226,346.1794098956997,10601.89123033333,Employed,High School,Mortgage,5535.2223493931215,89,2022-03-26,993,2002-03-26,True,13.067606518547715,4337.280602416078,40478.935737496984
199978,-6423.164314591013,31,Male,Married,2,Current,39836.68848778495,57,723.5116756507057,131637.6791963285,Self-Employed,Bachelor,Rent,571.301183856853,74,2022-03-27,414,2002-03-27,True,7.372332205964597,3376.1396856765505,23350.691103331425
142568,-7775.603265821143,48,Male,Single,0,Savings,37513.29958341673,91,646.5962966878728,66702.63334875657,Unemployed,Bachelor,Rent,798.8486421733425,40,2022-03-28,301,2002-03-28,False,8.297390953310842,4151.012537911414,37645.25001718173
872874,-4625.100822097773,75,Male,Divorced,1,Current,22335.250122867517,46,843.6697664677426,55672.65385290192,Retired,Master,Own,3563.56385757044,16,2022-03-29,600,2002-03-29,True,7.815085770033464,2078.912765659374,26421.941121908712
781153,-7311.806058141316,22,Male,Widowed,4,Savings,36814.28054975337,200,489.3694183259776,69260.82520081328,Employed,Associate,Mortgage,4932.704538264074,4,2022-03-30,717,2002-03-30,True,6.457100858767745,1440.5791767674887,28733.6209673531
414348,-5823.866663985251,52,Male,Widowed,3,Fixed Deposit,31438.825996611282,100,333.96931245960985,58649.03736994132,Retired,Associate,Mortgage,5968.549957429389,10,2022-03-31,705,2002-03-31,True,2.5416733349272143,4606.33987054834,29457.815354023696
804825,-9478.434673562211,40,Female,Married,3,Current,42773.80851660493,346,703.8925194344126,15850.10943548509,Employed,High School,Mortgage,8936.041488374422,51,2022-04-01,124,2002-04-01,False,2.768987019555373,3804.5114513258923,32787.30513031744
846201,-7406.231926896294,46,Male,Widowed,1,Fixed Deposit,40221.760859199836,147,586.9533803692851,194591.27805421184,Retired,Doctorate,Rent,7831.685460156487,48,2022-04-02,756,2002-04-02,True,3.5072493843277073,908.163036221406,3977.4453114989033
816743,-255.13072503900239,60,Male,Widowed,4,Savings,2548.031932129364,45,417.26216226402425,51941.64280602853,Unemployed,Associate,Mortgage,3349.781114294753,95,2022-04-03,607,2002-04-03,True,12.095904972567169,4401.092874881542,31208.40714188115
641055,-3798.089696172633,28,Female,Married,2,Savings,19254.91097146396,292,729.9509439526176,149465.6548919682,Unemployed,Bachelor,Own,7563.099672601528,76,2022-04-04,465,2002-04-04,False,4.854652207863985,2070.0677299031267,36130.48051106703
400796,-0.37928756753638027,35,Female,Single,3,Fixed Deposit,2218.449533102781,124,412.06551721746905,154893.3149918933,Retired,Associate,Own,5719.21528824635,20,2022-04-05,630,2002-04-05,False,14.27373294485575,1842.2500574379958,16225.433616798931
576948,-395.1726225819301,64,Male,Divorced,4,Current,5552.708775921847,183,443.3639101581151,186558.90562137356,Unemployed,Bachelor,Own,7902.222225853718,32,2022-04-06,821,2002-04-06,True,12.342382331512805,3304.9110527887456,48950.3626931945
184244,-5413.605410312532,29,Male,Married,4,Current,30269.83073917876,350,350.8907049016955,15804.396847742195,Retired,Associate,Own,4404.9711507696975,66,2022-04-07,693,2002-04-07,False,10.583569354781536,3058.693862479086,8077.809214560773
506599,-8471.734502356681,26,Female,Widowed,0,Current,43754.180147531544,54,519.68775346697,175689.18430493146,Employed,Master,Own,1372.9865114811853,60,2022-04-08,145,2002-04-08,True,11.085510811540361,2922.155245244697,45611.683603890975
564000,-887.2215065518412,27,Male,Divorced,1,Fixed Deposit,6431.325556108728,24,530.4110731655804,110172.97435956204,Unemployed,Doctorate,Mortgage,6375.633808089423,11,2022-04-09,134,2002-04-09,False,1.6668509214969163,1646.9473253091212,34146.02098934011
463877,-4138.610312386857,75,Female,Divorced,4,Savings,22828.919729608162,185,583.0089846915641,130183.3808935073,Employed,High School,Rent,5791.85682611932,20,2022-04-10,301,2002-04-10,True,8.957451137811633,4818.981880652989,33551.40943124794
422233,-8191.253801593307,61,Male,Divorced,2,Fixed Deposit,45588.50578791896,136,689.9303469180776,132449.3526529964,Retired,Bachelor,Rent,9559.23354970464,23,2022-04-11,634,2002-04-11,False,14.174796738904217,4775.544157232899,43925.110336063604
126440,-7618.408028043277,34,Female,Married,3,Savings,40807.8986917436,343,798.3555107742342,165761.58294709824,Employed,Associate,Rent,2040.2363218940839,77,2022-04-12,464,2002-04-12,False,1.547542567495125,518.7298546512493,41754.731353731346
414587,-4734.16597270863,78,Female,Divorced,0,Current,26223.560875063533,218,375.75375438829474,73347.391210231,Self-Employed,High School,Rent,6733.262970321874,35,2022-04-13,569,2002-04-13,False,5.074231259189562,2020.2243312546882,17926.287182672986
942757,-7081.691702752016,55,Female,Single,2,Current,38692.786246777134,354,329.8914540917614,149279.72607339875,Retired,Bachelor,Mortgage,5003.697876786574,17,2022-04-14,399,2002-04-14,True,1.721160889875095,704.9689882792102,35563.12031346986
842126,-4126.470771510992,24,Male,Widowed,3,Savings,26373.34181520458,115,310.1921784768833,110429.84084721745,Unemployed,Bachelor,Mortgage,4099.763332306793,10,2022-04-15,876,2002-04-15,True,8.976382090126318,4326.119448394584,3479.526551659476
850550,-1722.6771239226966,63,Female,Married,1,Current,8325.570695501014,141,378.99175793784894,160744.86271801605,Unemployed,Master,Mortgage,8048.3918575755015,38,2022-04-16,515,2002-04-16,True,2.6268087803874067,4489.332072334775,23736.903179064677
155919,-192.5492610812479,30,Female,Married,2,Fixed Deposit,6674.437604473115,51,661.8722171798943,198203.74622632534,Self-Employed,Associate,Own,8201.177567503164,78,2022-04-17,445,2002-04-17,False,7.709502187141588,2832.3422765880973,46951.08577549141
247683,-467.58767382005135,57,Male,Divorced,3,Savings,9824.227487319953,34,700.1123928980732,48123.69330671463,Retired,High School,Rent,7288.705589310112,83,2022-04-18,448,2002-04-18,False,11.079292115025627,4278.551155073219,14430.382942264801
294555,-3472.386735160744,59,Male,Widowed,0,Current,17870.643700801134,263,732.5781424404672,198983.2418963996,Retired,Associate,Mortgage,1294.214256991721,32,2022-04-19,798,2002-04-19,True,3.302139489096546,3665.1214213420635,3448.568664210311
515673,-9263.78438137874,26,Male,Divorced,3,Current,46561.19874986392,336,434.0395165473885,27064.30931372706,Retired,Associate,Mortgage,3778.5517828930315,54,2022-04-20,909,2002-04-20,False,11.575102119095792,2748.082743177909,29564.304605129357
926965,-8057.50493106594,67,Female,Divorced,4,Current,40084.081475853265,301,468.24214729383596,10440.334101914634,Retired,Doctorate,Mortgage,944.1267605512946,97,2022-04-21,289,2002-04-21,True,1.8428624672985818,2137.1512954506234,18399.888390256572
461970,-3857.939575303432,44,Female,Married,0,Current,21923.677280702716,213,565.7240550610247,18390.76787378794,Employed,Bachelor,Rent,3764.9712917055117,57,2022-04-22,502,2002-04-22,True,3.094742723597954,1698.012613969519,19604.490034861123
723283,-5736.909339818028,75,Female,Single,2,Savings,24907.297134484914,166,334.7507032731246,74938.65689998472,Retired,Bachelor,Rent,6655.218896587437,89,2022-04-23,851,2002-04-23,True,4.921545084551129,1667.4311184037338,29540.402165783944
783641,-2702.6930196178973,19,Male,Widowed,1,Savings,13647.668154487536,66,636.1278377661854,130252.20282890249,Employed,Doctorate,Own,5427.714332866964,25,2022-04-24,448,2002-04-24,False,12.145386943769221,3029.2897290691612,31457.86390806275
953707,-6934.929709402612,22,Male,Widowed,0,Current,35365.47134537044,117,841.0542685216668,23115.61276869143,Employed,Doctorate,Own,7177.899828483088,14,2022-04-25,472,2002-04-25,True,12.901916447727613,1250.6397192065556,22428.776313517745
